1544#10	ظلت قلعة بني حماد عاصمة ل الدولة الحمادية منذ عهد مؤسسها حماد الذي توفي سنة 419هـ وحتى عهد الناصر بن علناس بن حماد، مرورًا بعهود القائد بن حماد المتوفي سنة 446هـ و محسن بن القائد، الذي لم يستمر بالإمارة أكثر من تسعة أشهر، وعهد بلكين بن محمد بن حماد، والذي يمكن اعتباره عهدًا انتقاليًا بين عهدي "محسن" و"الناصر"؛ وذلك لما اكتنفه من أحداث داخلية، إلا أن الناصر كره الإقامة في القلعة بالرغم من أنها أصبحت في عهده عاصمة دولة قوية، تشتمل على ست ولايات هي: مليانة، وحمزة (البويرة حاليًا) ونقاوس، وقسنطينة، والجزائر، ومرسى الدجاج، وأشير .. فأسس بجاية، وانتقل إليها في عام 461هـ.
1544#11	وفي معجم البلدان كتب ياقوت الحموي، يصف بجاية وسبب اختطاطها وما انطوي عليه من أحداث: "مدينة على ساحل البحر بين أفريقية والمغرب كان أول من اختطها الناصر بن علناس بن حماد بن زيري في حدود عام 457هـ بينها وبين جزيرة مزغناي (الجزائر العاصمة حاليًا) أربعة أيام كانت قديمًا ميناء فقط، ثم بنيت المدينة من لحف جبل شاهق، وفي قبلتها جبال كانت قاعدة ملك بني حماد وتمسى "الناصرية" أيضًا باسم بانيها، وهي مفتقرة إلى جميع البلاد، لا يخصها من المنافع شيء إنما هي دار مملكة، تركب منها السفن وتسافر إلى جميع الجهات وبينها وبين "ميلة" ثلاثة أيام".
1544#12	وكان السبب في اختطاطها أن تميم بن المعز بن باديس، صاحب أفريقية أنفذ إلى ابن عمه "الناصر بن علناس" " محمد بن البعبع" رسولًا لإصلاح حال كانت بينهما فاسدة، فمر ابن البعبع بموضع بجاية وفيه أبيات من البربر قليلة، فتأملها حق التأمل وأشار عليه (أي على الناصر) ببناء "بجاية" وأراه المصلحة في ذلك، والفائدة التي تحصل له من الصناعة بها، وكيد العدو.
1544#13	فأمر من وقته بوضع الأساس وبناها بعسكره، ولما توفي الناصر سنة 481هـ واصل خلفه ما كان عليه من اهتمام بعمران المدينة، ولا سيما ابنه المنصور الذي خلفه في الإمارة، وكان معروفًا بولعه بالبناء، فأسس جامع بجاية وجدد قصورها، وتأنق في اختطاط المباني، وتشييد القصور وإجراء المياه في الرياض والبساتين.
1544#14	لا تكاد تجد حقبة هامة في تاريخ المغرب العربي الكبير إلا وبجاية تشكل محور أحداثها، فدولة الموحدين التي يمكن اعتبارها مرحلة حاسمة في تاريخ الأمة الإسلامية في جناحها الأفريقي انبثقت نواتها الأولى في بجاية، أو قريبًا منها، ذلك أن عبد المؤمن بن علي الكومي الندرومي الجزائري التقى المهدي ابن تومرت المصمودي في مسجد ملالة الذي يبعد نحو ستة أميال عن بجاية، وقررا الإطاحة بالدولة الزيرية في تونس، والدولة الحمادية في الجزائر، والدولة المرابطية في المغرب، فقد شاخت، وهزمت جميعها، ودب فيها الفساد والانحلال، حتى قال عنها ابن خلدون: "استرجلت فيها النساء، وتأنث فيها الرجال، وانقلبت المفاهيم، وانعكست الآية .."، ومن ربوع بجاية انطلقت دولة الموحدين تقوِّم الاعوجاج، وتعيد الأمور إلى نصابها، وتوحد المسلمين في الشمال الأفريقي والأندلس.
1544#15	دخل العثمانيون الجزائر من بوابة بجاية، ففي حدود عام 914هـ / 1510م غزا الإسبان بلاد المغرب العربي، واحتلوا مدن سبتة ومليلة ووهران والمرسى الكبير والجزائر وبلغوا بجاية، وكان عليها يومئذ صغيران ضعيفان يتازعان السلطة (عبد الرحمن وعبد الله) فاستعان كل منهما ضد الآخر بالإسبان -على طريقة ملوك الطوائف في الأندلس، مما سهل مهمة الأعداء في دخول المدينة، وتدميرها والقضاء على أميريها وعمرانها، الأمر الذي دفع نفرًا من علمائها أن يذهبوا إلى تونس، ويدعوا أربعة أخوة عثمانيين، هم عروج وخير الدين وإسحاق وإلياس، للقدوم إلى بجاية وتنظيم بحريتها، وتوحيد صفوف المقاومة فيها، وتخليصها من الإسبان، إذ لم تكن الدويلات المغربية في ذلك الوقت من القوة بحيث يمكنها صد المستعمرين.
1544#16	ولما جاء الإخوة العثمانيون إلى بجاية نظموا البحرية، وأرسوا دعائم قيام دولة حديثة، ثم دُعوا إلى مدينة الجزائر، فأسس ثلاثة منهم فيها (حيث كان رابعهم وهو إلياس قد استشهد في بجاية) الدولة العثمانية الحديثة، وكانت دولة مستقلة تمامًا عن الدولة الأم، وكان كل ما يصدر عنها، يصدر باسم (الجزائر المحروسة) ولقد دافع العثمانيون بأساطيلهم وبحريتهم التي أعادوا تنظيمها في بجاية عن شواطئ المغرب العربي كلها والأندلس.
1544#17	وقد تحامل بعض المؤرخين الغربيين، أمثال شارل فيرو صاحب كتاب تاريخ المدن على دور العثمانيين لمدينة بجاية، وإعادتها مركز إشعاع ثقافي حضاري كما كانت في عهد الحماديين، وزعم هؤلاء المؤرخون أن بجاية جردت من عظمتها كلها خلال العهد العثماني، ولم تعد تؤدي سوى دور ثانوي في مصير أفريقيا الحديثة، ويعزون ذلك إلى أن المدينة وقد خضعت للاستعمار الإسباني قرابة نصف قرن من الزمان تعرضت معاملها الثقافية والحضارية خلالها للإهمال، وتهدمت أحياء كثيرة منها، وتقلص عدد سكانها بنسبة كبيرة جدًا، ولما جاءها العثمانيون وطردوا الإسبان منها كانت قد فقدت كثيرًا من العوامل التي تستطيع أن تصل ماضيها بمستقبلها.
1544#18	ويعتقد المؤرخون أن العثمانيين كان بإمكانهم أن يجعلوا من بجاية مقرا لحكومتهم حيث تتوفر فيها الشروط الضرورية لجعلها مؤسسة بحرية قوية، ولكنهم اكتفوا بجعلها إحدى الموانئ التي تحتمي فيها سفنهم خلال فصل الشتاء.
1544#19	ويلتمس بعض المؤرخين العذر للعثمانيين في عدم اهتمامهم بالجانب الثقافي الحضاري في بجاية، ذلك أن العثمانيين كانوا في الأصل عسكريين كرسوا جل همهم في توفير القوة الحربية. وأيّا ما كان الأمر -وكما يقول بعض المهتمين بتاريخ الجزائر- فإن الجزائر والمغرب العربي كله، وكثير من دول البحر الأبيض المتوسط مدينون لمدينة بجاية وعلمائها الذين كانوا سببًا في تأسيس الدولة العثمانية الجزائرية التي دافعت وحمت وطردت الإسبان، وحافظت على الحضارة الإسلامية في هذه الرقعة من العالم الإسلامي.
1544#20	قاومت بجاية واستعصت كثيرًا على الغزاة الفرنسيين الذين لم يتمكنوا من احتلالها في عام 1934م إلا بعد أن استخدموا آخر ما انتجته مصانعهم من أسلحة الدمار في ذلك الوقت، ولكنها لم ترضخ أو تستلم للاحتلال.
1544#21	بل مضت تقاوم المحتلين وتحرض المؤمنين على القتال، وتعد العدة لذلك، روحيا وسياسيًا وعلميًا، وكانت الزوايا، وكتاتيب القرآن خلايا، تنطلق منها كتائب الجهاد، وشهدت ربوع بجاية تفجر ثورات عديدة، لعل من أبرزها ثورة عام 1871م التي قادها محمد المقراني والشيخ بلحداد -وعمره يومئذ ثمانون عامًا- يعاونه ولداه (عزيز ومحمد) وأتباع الطريقة الرحمانية التي كان بلحداد أبرز مشايخها، وبالرغم من أن الفرنسيين تمكنوا من إلقاء القبض على قادة الثورة في غضون عام تقريبا، إلا أنها انتشرت بسرعة في مختلف المناطق، وبقيت مستمرة حتى قال عنها بعض المؤرخين: "إنها أطول ثورة وأشعلها".
1544#22	وفي مرحلة ما قبل الاستقلال كان لبجاية دورها العام في التحصين والإعداد والتحريض والتخطيط للثورة المنظمة، التي تفجرت في فاتح تشرين الثاني / نوفمبر 1956م فالمؤتمر الأول لجبهة التحرير الوطني الذي عرف بـ "مؤتمر الصومام" وكان إيذانًا ببداية مرحلة جديدة في جهاد الشعب الجزائري عقد بمكان غير بعيد من بجاية. (الصومام: هو واد يشق مجرى نهره جبال منطقة القبائل الصغرى ويصب في البحر الأبيض المتوسط بالقرب من بجاية).
1544#23	ففي قرية إيفري التابعة لبلدية أوزلاقن، وفي موقع على رأس جبل يرى منه ما حوله، مفرط في الإيغال في الابتعاد عن الطرق المعهودة، شديد الانزواء وراء القمم والأعالي، يدل اختياره على عقلية عسكرية فذة، كان يتمتع بها المجاهد الجزائري، في هذا الموقع عقد مؤتمر الصومام في 20 آب / أغسطس 1956م، ومن ثم انتظمت الثورة كل شبر على أرض الجزائر، وامتدت إلى أن قضى الله أمرًا كان مفعولًا.
1544#24	وقد تم اختيار ميناء بجاية وجنجن (جيجل) من قبل السلطات الجزائرية للمشاركة في مبادرة جديدة للاتحاد الأوروبي بشأن إنشاء الطرق السريعة للبحر (موس) الذي يهدف إلى زيادة التبادل التجاري بين موانئ البحر الأبيض المتوسط الشمالية والجنوبية، كما هو الحال خاصة بالنسبة للموانئ مرسيليا والقاهرة.
1544#25	ولذلك ينبغي أن يلاحظ أنه على الرغم من عدم وجود الموجودات الطبيعية، وتطويق المدينة إلا أن بجاية هي واحدة من أكثر المدن حيوية في الجزائر. ولكن البنية التحتية لا تزال غير كافية وتطوير مدينة تعتمد على ذلك.تأسست الجامعة في عام 1983، بلغ عدد المسجلين من 205 طلاب و40 معلم إلى 22792 طالب و698 معلم عام 2006. وتضم حاليا سبع كليات :
1555#0	الأكّدية أو اللسان الأكّدي ( لِشَانُم أَكّديتُـمْ ) هي لغة عراقية قديمة و هي لغة سامية قديمة، ظهرت في بلاد الرافدين، العراق حاليا، منذ 3000 سنة قبل الميلاد وانتشرت لتصبح اللغة الرسمية في الهلال الخصيب ، وهي تصنف ضمن مجموعة اللغات السامية الشرقية. وتعد من أقرب اللغات القديمة إلى اللغة العربية.
1555#1	كانت تدون بالخط المسماري فوق ألواح الطين التي يرجع تاريخها للنصف الأول للألفية الثالثة ق.م. قبل عام 2000 ق.م . و كانت لهجتان من الأكدية متداولتين وقد ظلتا سائدتين حتى ظهور المسيحية.
1555#2	تختلف اللغة الأكّدية في تحوير بشكل مغاير للغات السامية الأخرى. فغالبا ما يتحول صوت "ش" بالأكّدية إلى "ث" بالآرامية والعربية (شُورُمْ = ثَوْرٌ)، و"ص" إلى "ع" بالآرامية و"ض" بالعربية مثل (أًرْصًتُمْ = أَرْضٌ)، بينما تحتفظ العبرية بكلا هاتين الصوتين.
1555#3	تصريف الأكدية يمتاز بإضافة الميم متأثرة بذلك بالسومرية.
1555#4	لكن في حال الإضافة يستعمل صيغة بلا تصريف:
1555#5	يلاحظ تشابه الضمائر المنفصلة في الأكدية مع تلك في لغات طوارق مصر والرنديل في كينيا.
1555#6	الفعل الأكّدي له صيغ كثيرة. أهمها:
1555#7	الجملة الأكدية تشبه في نمطها إلى اسمية وفعلية كما في اللغات السامية الأخرى. فيقع الفعل في بدايتها إذا كانت فعلية أما إذا كانت اسمية فيقع الاسم في البداية.
1562#0	أركان الإسلام مصطلح إسلامي، يطلق على الأسس الخمس التي يبنى عليها دين الإسلام، ويدل عليها حديث: "بني الإسلام على خمس" ووردت في الأحاديث النبوية بصيغ متعددة، وهي:
1562#1	الشهادتان (شهادة أن لا إله إلا الله، وشهادة ان محمداً رسول الله) إقام الصلاة (وهي خمس صلوات في اليوم والليلة) إيتاء الزكاة صوم شهر رمضان. حج البيت (من استطاع إليه سبيلا، أي للقادرين)
1562#2	ووصفت هذه الأركان بأنها ما يبنى عليه الإسلام فيما رُوي عن ابن عمر وصححه البخاري ومسلم:
1562#3	وتظهر أحاديث أركان الإسلام بأنها دليل أو علامة الإيمان[1]، وما أمر محمد بن عبد الله رسله أن ينقلوه إلى القبائل، ولا تذكر معظم الأحاديث الحج، ويُرَدّ ذلك إلى أنها وردت قبل أن يصبح الحج فريضة، ويذكر حديث وفد عبد قيس (وهو حديث مصحح ومشهور[1]) "أن تعطوا من المغنم الخمس" ولا يذكر الحج، وفي حديث عن انس كان ضمام بن ثعلبة يسأل، فذكر له محمد الصلاة والزكاة ولم يذكر الصيام والحج.[2]
1562#4	تصغير|216x216بك|الشهادتان على أحد أسوار مسجد شيان الكبير بجمهورية الصين الشعبية الشهادتان هما الإعلان عن الإيمان من دون شك، وتصريح بأن ليس هناك إله في الوجود إلا الله، وأن محمداً رسول مرسل للناس من الله. نص الشهادة هي: أشهد أن لا إله إلا الله وأشهد أن محمداً رسول الله. وهذا النص يُقال يومياً في صلاة المسلمين، وهو أيضاً المفتاح الرئيسي لدخول شخص غير مسلم في الإسلام.
1562#5	الشهادتان هي أول الأركان وأهمها، فهي المفتاح الذي يدخل به الإنسان إلى دائرة الإسلام. فأما الطرف الأول منها " لا إله إلا الله " فمعناه أن ينطق الإنسان بلسانه ويقر في نفس الوقت بقلبه ويقر بجوارحه ويعمل بما تقتضيه هذة الكلمة-فلابد من تلازم القول والعمل والقلب فكم من قائل لها لايعرف معناها ولايعمل به فبالتالي لايكون مسلما- بأنه لايوجد إله إلا الله وعليه يتوكل المسلم، وتقتضي الشهادة أيضاً أن يؤمن الإنسان أن لا خالق لهذا الكون إلا الله وحده دون شريك ولا إله ثانٍ ولا ثالث يُعبد معه.
1562#6	أما شهادة أن محمداً رسول الله، فتعني أن تؤمن بأن النبي محمد(صلى الله عليه وعلى آله وسلم) مبعوث من الله رحمة للعالمين، بشيراً ونذيراً إلى الخلق كافة، وتؤمن بأن شريعته ناسخة لما سبقها من الشرائع. ذكر القرآن " وَمَنْ يَبْتَغِ غَيْرَ الإِسْلامِ دِينًا فَلَنْ يُقْبَلَ مِنْهُ وَهُوَ فِي الآخِرَةِ مِنَ الْخَاسِرِينَ" (آل عمران 85)
1562#7	وتقتضي أيضاً أن يأخذ الإنسان من تعاليم النبي محمد(صلى الله عليه وعلى آله وسلم) ما أمر به أن يؤخذ ويمتنع عمّا نهى عنه.
1562#8	ومن الملاحظ أنه في كون الشهادتين ركناً واحداً إشارة واضحة إلى أن العبادة لا تتم إلا في أمرين هما: إخلاص العبادة لله وحده واتباع منهج الرسول في هذه العبادة وعدم الخروج عما سنه الرسول للأمة.
1562#9	الصلاة هي الركن الثاني من أركان الإسلام،[3] لقول النبي محمد- -: "بني الإسلام على خمس: شهادة أن لا إله إلا الله وأن محمداً رسول الله، وإقام الصلاة، وإيتاء الزكاة، وصوم رمضان، وحج البيت من استطاع إليه سبيلاً"،[4] وقوله أيضاً: "رأس الأمر الإسلام، وعموده الصلاة، وذروة سنامه الجهاد في سبيل الله"،[5] والصلاة واجبة على كل مسلم، بالغ، عاقل، ذكر كان أو أنثى،[6] وقد فرضت الصلاة في مكة قبل هجرة النبي محمد إلى يثرب في السنة الثالثة من البعثة النبوية، وذلك أثناء رحلة الإسراء والمعراج بحسب المعتقد الإسلامي.
1562#10	فُرضت الصلاة في الإسلام خمس مرات في اليوم على المسلمين تقام في خمسة أوقات مختلفة على طول اليوم، وهذه الأوقات هي: الفجر ، الظهر ، العصر ، المغرب ، العشاء.
1562#11	في الإسلام تؤدى الصلاة خمس مرات يومياً فرضا على كل مسلم بالغ عاقل خالي من الأعذار، بالإضافة لأنواع أخرى من الصلاة تمارس في مناسبات مختلفة مثل صلاة العيد وصلاة الجنازة وصلاة الاستسقاء وصلاة الكسوف.
1562#12	وتعتبر الصلاة وسيلة مناجاة بين العبد -الذي بلغ الحُلُم وصار مُكلّفا- وربّه.
1562#13	وإيتاء الزكاة هو عبادة مالية فرضها الله على عباده، طهرة لنفوسهم من البخل، ولصحائفهم من الخطايا، وقد ذكر الله في كتابه: "خذ من أموالهم صدقة تطهرهم وتزكيهم بها" (التوبة: 103).
1562#14	وقد فرض الله على المسلمين زكاتين، زكاة الفطر وهي التي تؤدى بعد شهر رمضان، وزكاة المال في أجناس مخصوصة.
1562#15	وتُدفع الزكاة في مصارفها الثمانية للفقراء والمساكين.. ويسقط هذا الفرض عن الناس المعدمين الذين لايملكون شيئاً.
1562#16	أما الصيام المفروض فهو:: صيام شهر رمضان. ويعتبر رمضان موسماً عظيماً تكثر فيه الطاعات وهو شهر مبارك تتنزل فيه الرحمة ويجدد فيه العبد عهده مع الله، ويتقرب اليه بالطاعات. ولصيام رمضان فضائل عدّة، فقد تكفل الله لمن صامه إيمانا واحتسابا بغفران ما مضى من ذنوبه وغيرها من الفضائل والأجر لمن صامه إيماناً بالله واحتساباً للأجر.
1562#17	والمسلم يصوم عن الطعام والشراب ويمتنع عن اللغو والنميمة والمعاشرة الزوجية وكل عمل سيء من طلوع الفجر (أي: من أول وقت صلاة الفجر) إلى غروب الشمس (أول وقت صلاة المغرب). ويقضي طوال يومه في عبادة وذكر وتلاوة للقرآن ودروس علم تعطيه زاداً إيمانياً يكفيه بقية العام.
1562#18	ويسقط هذا الفرض عمن لا يقوى على صومه كمرض ألمّ به يُلزمه بتناول الدّواء أو كمريض قرحة المعدة الذي لا يقوى على المعدة الفارغة من الأكل والشرب.
1562#19	يسار|تصغير|150بك|الطواف حول الكعبة.
1562#20	الحج هو زيارة المسجد الحرام في مكة المكرمة وأداء فريضة الحج. فرض الله هذا الفرض على كل مسلم بالغ، قادر على تحمّل تكاليف الحج. في القرآن: {و لله على الناس حج البيت من استطاع إليه سبيلا}[7] وقد فرضه الله الحج لتزكية النفوس، وتربية لها على معاني العبودية والطاعة والصبر، فضلاً على أنه فرصة عظيمة لتكفير الذنوب، فقد جاء في الحديث البخاري ومسلم.
1562#21	تصنيف:الوصايا تصنيف:قوائم متعلقة بالثقافة تصنيف:مصطلحات إسلامية
1563#0	الحاج محمد أمين الحسيني أو المفتي (1895 - 4 يوليو 1974) هو المفتي العام للقدس، ورئيس المجلس الإسلامي الأعلى، و رئيس اللجنة العربية العليا، وأحد أبرز الشخصيات الفلسطينية في القرن العشرين، ولد في مدينة القدس عام 1895 و تلقى تعليمه الأساسي فيها، وانتقل بعدها لمصر ليدرس في دار الدعوة و الإرشاد، أدى فريضة في السادسة عشر من عمره، والتحق بعدها بالكلية الحربية بإسطنبول، ليلتحق بعدها بالجيش العثماني، والتحق بعد ذلك في صفوف الثورة العربية الكبرى.
1563#1	اعتقل الحسيني عام 1920، ولكنه استطاع الفرار إلى الأردن، و حكم عليه بالسجن 15 عاما، تولى منصب المفتى العام للقدس بعد وفاة أخيه كامل، و أنشأ المجلس الإسلامي الأعلى، و بعد فشل ثورة القسام عام 1936، أنشأ اللجنة العربية العليا، التي ضمت تيارات سياسية مختلفة.
1563#2	أصدر المندوب السامي البريطاني قرارا بإقالة المفتي من منصبه و القبض عليه، و حينها هرب الحسيني إلى لبنان، حيث اعتقلته السلطات الفرنسية، و بعدها استطاع الهروب من لبنان إلى العراق، ثم تركيا، ثم ألمانيا، حيث مكث فيها قرابة 4 سنوات.
1563#3	فرضت على الحاج أمين الحسيني الإقامة الجبرية بعد النكبة، فهاجر إلى سوريا و منها إلى لبنان، حيث مكث فيها حتى وفاته.
1563#4	توفي الحسيني عام 1974 ببيروت، و شيع بجنازة رسمية حضرها ياسر عرفات، و دفن في مقبرة الشهداء. وُلِد محمد أمين الحسيني في القدس عام 1895 م، وقيل في 1897. لعائلة ميسورة كان من أفرادها ثلاثة عشر شخصاً تولوا مناصب إدارية وسياسية في القدس.
1563#5	تلقى علوم القرآن واللغة العربية والعلوم الدينية في فترة مبكرة من عمره، أدخله والده "مدرسة الفرير" لمدة عامين لتعلم الفرنسية، ثم أُرسل إلى جامعة الأزهر بالقاهرة ليستكمل دراسته، كما التحق بكلية الآداب في الجامعة المصرية، وكذلك في مدرسة محمد رشيد رضا "دار الدعوة والإرشاد"، نشبت الحرب العالمية الأولى عام 1914، فلم يستطع العودة لاستكمال دراسته، فذهب إلى إستانبول ليلتحق بالكلية العسكرية، وتخرج برتبة ضابط صف في الجيش العثماني، وقد ترك الخدمة لاعتلال صحته بعد ثلاثة أشهر فقط من تخرجه، وعاد إلى القدس، فما لبثت القوات العربية والبريطانية أن سيطرت على القدس سنة 1917 فالتحق بقوات الثورة العربية وجند لها المتطوعين، وكان قد أدى فريضة الحج مع والدته في عام 1913 م، فاكتسب لقب الحاج من حينها.شارك أمين الحسيني في العمل الوطني الفلسطيني منذ نهاية الحرب العالمية الأولى في عام 1918م، وشارك في عقد المؤتمر العربي الفلسطيني" الأول عام 18 - 1919م، والمظاهرات الفلسطينية في عام 1920م، وقد اتهمته السلطات البريطانية بأنه وراء هذه المظاهرات، وهاجم شباب القدس القافلة البريطانية المشرفة على ترحيله للسجن، وهرب إلى سوريا، وحكم عليه غيابيًا بالسجن 15 سنة، وتحت ضغط الغضب الفلسطيني تم العفو عنه، وبعد عودته بأشهر يُتَوفَّى شقيقه مفتي القدس، ويرشِّحه رجال فلسطين لخلافه شقيقه وهو ابن خمسة وعشرين عامًا، ويفوز الشاب بالمنصب، ولكنه لا يكتفي بهذا، فيطالب بتشكيل هيئة إسلامية تشرف على كافة الشئون الإسلامية في فلسطين، وينجح في حمل السلطة البريطانية على الموافقة، ويفوز في انتخابات رئاسة هذه الهيئة، ويعمد من خلال هذه الهيئة إلى تنظيم الشعب الفلسطيني، فينظم الجمعيات الكشفية، وفرق الجوالة، وإعدادها إعدادًا جهاديًا، ويتصل بكافة المخلصين والمناضلين في العالمين العربي والإسلامي من أمثال عز الدين القسام وعبد القادر الحسيني.
1563#6	وقد توجهت الدعاية المعارضة لأمين الحسيني لتظهره وكأنه الرجل المسالم للإنجليز، وفي لقاء بينه وبين بعض قادة العمل الوطني على رأسهم عبد القادر الحسيني يدور الحديث عن موقفه من مقاومة الإنجليز، فيرد الرجل قائلاً: ما رأيكم أن تقاوموا انتم الإنجليز وتتركوني لمقاومة اليهود؟
1563#7	وأحسَّ القوم أن الرجل له علم ونظرة أعمق من مجرد دفع عدو ظاهر، وأن الأمر أخطر من مجرد السيطرة الإنجليزية، وأن هذه السيطرة ستار لمؤامرة استيطانية شيطانية، وتتوحد الجهود، ويكون عبد القادر الحسيني قائداً للأعمال العسكرية، والمفتي أمين الحسيني هو الواجهة السياسية، والمنسق (من خلال منصبه واتصالاته) للجهود العسكرية، وتوفير التمويل اللازم لكافة الجهود لنصرة القضية الفلسطينية، وتتحرك الثورة عام 1929م، ثم في عام 1933م، ثم تكون الثورة الكبرى عام 36 - 1939م، ويتولى أمين الحسيني مسئولية اللجنة العربية العليا لفلسطين"، وهي لجنة سرية لتنسيق الجهود على مستوى الدول العربية لنصرة القضية الفلسطينية، وتتعقب بريطانيا المفتي في كل مكان، ويلجأ الرجل للمسجد الأقصى يدير الثورة من داخله، ويصدر قرار بإقالة المفتي من جميع مناصبه من السلطة الإنجليزية.
1563#8	ويضطر الفتى إلى الخروج من فلسطين إلى لبنان، وقد وقع في قبضة السلطة الفرنسية بها، وترفض فرنسا تسليمه للسلطة البريطانية، وتسمح له بالعمل في الفترة من 37 إلى 1939م، ومع بشائر الحرب العالمية الثانية، تقرر السلطة الفرنسية القبض عليه ونقله للسجن، فيهرب إلى العراق، وهناك يشجع الضباط العراقيين على الثورة، وتقوم ثورة رشيد عالي الكيلاني عام 1941م، ويناصر المفتي الثورة، ويشترك معه مجموعات فلسطينية على رأسها عبد القادر الحسيني الذي يشترك في مقاومة التقدم الإنجليزي في العراق، ومع بشائر الفشل للثورة ينتقل إلى طهران، ثم انتقل سرًا بين عدة عواصم أوروبية حتى انتهى به الأمر إلى برلين، وقد التقى في هذه المرحلة مع قادة دول المحور سواء في إيطاليا أو ألمانيا، ولم يكن الأمر مفاجئاً، فقد أجرى المفتي اتصالات سابقة مع القيادة الألمانية في بداية الحرب، وهذا أمر طبيعي، فالدول العربية كلها تقريبًا ليس بينها وبين ألمانيا عداوة، ثانيًا ألمانيا صارت العدو القوي المواجه لكل من إنجلترا وفرنسا "وهما الدولتان اللتان يحتلان أغلب الدول العربية".
1563#9	وكانت رسالة المفتي السابقة على وصوله لألمانيا تتضمن المطالب الآتية:استطاع المفتي الهروب من ألمانيا في اللحظات الأخيرة قبل سقوط برلين، وتم القبض عليه في فرنسا، وقضى يومين في زنزانة مظلمة، ولكنه تقدم للضابط المسئول وعرَّفه بنفسه ومكانته، وطالب أن يعامل بالشكل اللائق، وبالفعل انتقل لمنزل جنوب باريس، وعندما أعلن عن وجوده في فرنسا، بدأت المطاردة له من السلطات البريطانية والأمريكية، والصهيونية داخل فرنسا، ورفضت فرنسا أن تسلِّمه بسبب خلافها مع المصالح البريطانية والأمريكية، وحرصًا على عدم استثارة المشاعر الإسلامية، وتدخل ملك المغرب ورئيس تونس أثناء وجودهما في باريس، وطالَبَا باصطحاب المفتي معهما، وتدخلت الجامعة العربية، ورئيس باكستان محمد علي جناح، من أجل سلامة المفتي، ورفضت فرنسا، وبدأت المقايضة الأمريكية مع مشروعات إعادة إعمار فرنسا بتمويل أمريكي، وقبل أن تقرر فرنسا تسليمه لأمريكا استطاع أن يهرب المفتي من فرنسا عن طريق استخدام جواز سفر لأحد أنصاره في أوروبا، وهو الدكتور معروف الدواليبي بعد استبدال الصورة. ونجح المفتي في الوصول إلى القاهرة عام 1947م، ويظل متخفيًا بها عدة أسابيع حتى استطاع أن يحصل على ضيافة رسمية من القصر الملكي تحميه من المطاردة الدولية لشخصه.
1563#10	ويبدأ الحاج أمين الحسيني في تنظيم صفوف المجاهدين من القاهرة، وتدخل القضية الفلسطينية طورها الحرج، وتعلن الأمم المتحدة مشروع تقسيم فلسطين، وتعلن دولة إسرائيل، ويرأس المفتي الهيئة العربية العليا لفلسطين، وتبدأ الحرب، وتبدأ المؤامرات والخيانات، وتقوم بعض الدول العربية بمنع المجاهدين من الاستمرار في مقاومة العصابات الصهيونية، وذلك بحجة أن جيوشهم سوف تقوم بهذه المهمة، ثم يبدأ مسلسل الخيانات لاستكمال المؤامرة، وتنتهي الحرب بهزيمة الجيوش الدول العربية، ويتم حمل المفتي من خلال موقعه كرئيس للهيئة العربية العليا على أن يصدر أمرًا للمجاهدين الفلسطينيين بوضع السلاح، وما إن يتخلص المفتي من بعض القيود حتى يسرع لعقد المؤتمر الفلسطيني في القدس ليعلن استقلال فلسطين وقيام حكومتها، ولكن مصر تعتقل المفتي وحكومة عموم فلسطين وتحدد إقامتهم في القاهرة، ومع قيام الثورة، يبدأ المفتي في تنظيم الأعمال الفدائية على كافة الجبهات، وتستمر العمليات حتى عام 1957م. وفي نفس الوقت ينشط في الجانب السياسي على مستوى الدول العربية والإسلامية، وبعض من الدول الآسيوية؛ وذلك لتأييد الحق الفلسطيني في وطنه، ودعم الجهاد المسلح في مواجهة العدو الإسرائيلي، ويمثل فلسطين في تأسيس حركة عدم الانحياز عام 1955م في مؤتمر باندونج، ولكن تدريجيًا يتم تقييد حركته السياسية ووقف العمل الفدائي من عام 1957م على معظم الجبهات، وتظهر بشائر مؤامرة جديدة، ومحاولة لإنهاء القضية في خطوات سلمية، وتظهر خطة التسوية مع أعوام 1959م، 1960م والمعروفة بخطة همر شولد، وهي الخطة التي وافقت عليها دولة المواجهة العربية مقابل ثلاثة مليارات من الدولارات، وينتقل الحاج أمين الحسيني إلى بيروت عام 1961م، وينقل إليها مقر الهيئة العربية العليا، ويفضح الرجل خطوط المؤامرة، وتفشل الخطة.
1563#11	وتبدأ خطة عربية بإنشاء كيان بديل للهيئة العربية العليا، وتبدأ بإصدار قرار من جامعة الدول العربية بإنشاء كيان فلسطيني عام 1963م، وينشأ الكيان تحت رعاية مصر باسم منظمة التحرير الفلسطينية عام 1964م، ويعين رئيساً له الذي يخضع للتوجهات العربية، وبعد نكسة عام 1967م، يبدأ الرجل من جديد نشاطه من أجل القضية، موضحاً موقفه الثابت أن القضية لن يتم حلها إلا بالجهاد المسلح، ويستمر الرجل في نضاله حتى تُفضي روحه إلى بارئها عام 1974م شاهدة على عصر الخيانات الكثيرة والتضحيات الكبيرة، ولم يجرؤ أحد من القادة الفلسطينيين أن يدعو إلى حل سياسي إلا بعد اختفاء روح المقاتل محمد أمين الحسيني من ساحة القضية الفلسطينية.
